#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;;
pagan_economy;Unreformed Pagan Economy;Economie Païenne non-réformée;Unreformed Pagan Economy;;Unreformed Pagan Economy;;;;;;;;;;;
papal_champion;Papal Champion;Champion du Pape;Papal Champion;;Papal Champion;;;;;;;;;;;
peasant_obstructionism;Peasant Obstructionism;Obstructionisme Paysan;Bauer Obstruktionismus;;Peasant Obstructionism;;;;;;;x;;;;
persepolis_gate;Gate of all nations.;Porte de Toutes les Nations.;Gate of all nations.;;Gate of all nations.;;;;;;;;;x;;
persepolis_irrigation;Extensive irrigation system.;Système d'irrigation extensif.;Extensive irrigation system.;;Extensive irrigation system.;;;;;;;;;x;;
persepolis_library;Library of Persepolis.;Bibliothèque de Persépolis.;Library of Persepolis.;;Library of Persepolis.;;;;;;;;;x;;
placeholder;Placeholder;Espace réservé;Platzhalter;;Placeholder;;;;;;;x;;;;
placeholder_desc;This trait is here to allow characters at war on game start to raise their levies. It will go away soon.;Ce trait est ici pour permettre aulx personnages en guerre au début du jeu de lever leurs troupes. Il partira bientost;This trait is here to allow characters at war on game start to raise their levies. It will go away soon.;;This trait is here to allow characters at war on game start to raise their levies. It will go away soon.;;;;;;;x;;;;
planning_grand_banquet;Planning a Grand Banquet;Préparer un Grand Banquet;Planning a Grand Banquet;;Planning a Grand Banquet;;;;;;;;;;;
planning_grand_banquet_desc;This character is planning a Grand Banquet that will impress friends and foe alike.;Ce personnage prépare un Grand Banquet qui impressionnera aussi bien amis et ennemis.;This character is planning a Grand Banquet that will impress friends and foe alike.;;This character is planning a Grand Banquet that will impress friends and foe alike.;;;;;;;;;;;
plan_passover_mod;Holding Passover;Fester Pasque;Holding Passover;;Holding Passover;;;;;;;;;x;;
PLAYER_CRUSADE_REQ_NO_CALLED;You must have §RNOT§! already called for a Great Holy War in your ruler's lifetime;Vous devez §RNE POINT§! avoir déjà appelé à une Grande Guerre Sainte dans la vie de votre dirigeant;You must have §RNOT§! already called for a Great Holy War in your ruler's lifetime;;You must have §RNOT§! already called for a Great Holy War in your ruler's lifetime;;;;;;;;;;;
PLAYER_CRUSADE_REQ_PIETY;You need at least §Y1000§! Piety to call a Great Holy War;Vous avez besoin d'au moins §Y1000§! Piété pour appeler à une Grande Guerre Sainte;You need at least §Y1000§! Piety to call a Great Holy War;;You need at least §Y1000§! Piety to call a Great Holy War;;;;;;;;;;;
player_no_ambition;Lack of Ambition;Manque d'ambition;Fehlende Ambition;;Lack of Ambition;;;;;;;;;x;;
player_no_ambition_desc;You should pick an ambition for your ruler.;Vous deviez choisir une ambition pour votre dirigeant.;Sie sollten eine Ambition für Ihren Herrscher wählen.;;You should pick an ambition for your ruler.;;;;;;;;;x;;
plot_discredit_councillor_desc;[From.GetTitledFirstName] wants [From.Liege.GetTitledFirstName] to realize that [This.GetTitledFirstName] does not deserve [This.GetHerHis] position on the council.;[From.GetTitledFirstName] veult que [From.Liege.GetTitledFirstName] réalise que [This.GetTitledFirstName] ne mérite point sa position au conseil.;[From.GetTitledFirstName] wants [From.Liege.GetTitledFirstName] to realize that [This.GetTitledFirstName] does not deserve [This.GetHerHis] position on the council.;;[From.GetTitledFirstName] wants [From.Liege.GetTitledFirstName] to realize that [This.GetTitledFirstName] does not deserve [This.GetHerHis] position on the council.;;;;;;;;;x;;
plot_discredit_councillor_title;Discredit [This.GetTitledFirstName];Discréditer [This.GetTitledFirstName];[This.GetTitledFirstName] diskreditieren;;Discredit [This.GetTitledFirstName];;;;;;;;;x;;
plot_embezzle_from_liege_desc;[From.GetTitledFirstName] wants to help [From.GetHerHim]self to an adequate reward for [From.GetHerHis] service to [This.GetTitledFirstName].;[From.GetTitledFirstName] veult une récompense appropriée pour ses services à [This.GetTitledFirstName].;[From.GetTitledFirstName] wants to help [From.GetHerHim]self to an adequate reward for [From.GetHerHis] service to [This.GetTitledFirstName].;;[From.GetTitledFirstName] wants to help [From.GetHerHim]self to an adequate reward for [From.GetHerHis] service to [This.GetTitledFirstName].;;;;;;;;;x;;
plot_embezzle_from_liege_title;Embezzle From [This.GetTitledFirstName];Abus de pouvoir de [This.GetTitledFirstName];Embezzle From [This.GetTitledFirstName];;Embezzle From [This.GetTitledFirstName];;;;;;;;;x;;
plot_fabricate_evidence_betrayal_desc;[From.GetTitledFirstName] wants to frame [This.GetTitledName] for trying to betray the loyalty and trust of his allies.;[From.GetTitledFirstName] veult monter un coup contre [This.GetTitledName] et faire croire qu'il a essayé de trahir la loyauté et la confiance de ses alliés.;[From.GetTitledFirstName] wants to frame [This.GetTitledName] for trying to betray the loyalty and trust of his allies.;;[From.GetTitledFirstName] wants to frame [This.GetTitledName] for trying to betray the loyalty and trust of his allies.;;;;;;;;;;;
plot_fabricate_evidence_betrayal_same_realm_desc;[From.GetTitledFirstName] wants to frame [This.GetTitledName] for trying to betray the loyalty and trust of his allies.;[From.GetTitledFirstName] veult monter un coup contre [This.GetTitledName] et faire croire qu'il a essayé de trahir la loyauté et la confiance de ses alliés.;[From.GetTitledFirstName] wants to frame [This.GetTitledName] for trying to betray the loyalty and trust of his allies.;;[From.GetTitledFirstName] wants to frame [This.GetTitledName] for trying to betray the loyalty and trust of his allies.;;;;;;;;;;;
plot_fabricate_evidence_betrayal_same_realm_title;Fabricate Evidence of Betrayal;Fabriquer de fausses preuves de Trahison;Fabricate Evidence of Betrayal;;Fabricate Evidence of Betrayal;;;;;;;;;;;
plot_fabricate_evidence_betrayal_title;Fabricate Evidence of Betrayal;Fabriquer de fausses preuves de Trahison;Fabricate Evidence of Betrayal;;Fabricate Evidence of Betrayal;;;;;;;;;;;
plot_fabricate_evidence_treason_desc;[From.GetTitledFirstName] wants to frame [This.GetTitledName] for treason against their liege.;[From.GetTitledFirstName] veult monter un coup contre [This.GetTitledName] et faire croire à sa trahison envers leur suzerain.;[From.GetTitledFirstName] wants to frame [This.GetTitledName] for treason against their liege.;;[From.GetTitledFirstName] wants to frame [This.GetTitledName] for treason against their liege.;;;;;;;;;x;;
plot_fabricate_evidence_treason_title;Fabricate Evidence of Treason;Fabriquer de fausses preuves de Trahison;Fabricate Evidence of Treason;;Fabricate Evidence of Treason;;;;;;;;;x;;
plot_fabricate_evidence_treason_vassal_desc;[From.GetTitledFirstName] wants to frame [From.GetHerHis] vassal, [This.GetTitledName], for treason against [From.GetHerHim] in order to strike against [This.GetHerHim] without arousing the ire of other vassals.;[From.GetTitledFirstName] veult monter un coup contre son vassal, [This.GetTitledName], et faire croire à sa trahison contre [From.GetHerHim] afin de s'en prendre à [This.GetHerHim] sans déclencher l'ire des aultres vassaulx.;[From.GetTitledFirstName] wants to frame [From.GetHerHis] vassal, [This.GetTitledName], for treason against [From.GetHerHim] in order to strike against [This.GetHerHim] without arousing the ire of other vassals.;;[From.GetTitledFirstName] wants to frame [From.GetHerHis] vassal, [This.GetTitledName], for treason against [From.GetHerHim] in order to strike against [This.GetHerHim] without arousing the ire of other vassals.;;;;;;;;;x;;
plot_fabricate_evidence_treason_vassal_title;Fabricate Evidence of Treason;Fabriquer de fausses preuves de Trahison;Fabricate Evidence of Treason;;Fabricate Evidence of Treason;;;;;;;;;x;;
plot_fabricate_heresy_desc;[From.GetTitledFirstName] wants to convince [This.RelHead.GetTitledFirstName] that [This.GetTitledFirstName] is a heretic.;[From.GetTitledFirstName] veult convaincre [This.RelHead.GetTitledFirstName] que [This.GetTitledFirstName] est un hérétique.;[From.GetTitledFirstName] wants to convince [This.RelHead.GetTitledFirstName] that [This.GetTitledFirstName] is a heretic.;;[From.GetTitledFirstName] wants to convince [This.RelHead.GetTitledFirstName] that [This.GetTitledFirstName] is a heretic.;;;;;;;;;x;;
plot_fabricate_heresy_title;Accuse [This.GetTitledFirstName] of Heresy;Accuser [This.GetTitledFirstName] d'hérésie;[This.GetTitledFirstName] der Häresie beschuldigen;;Accuse [This.GetTitledFirstName] of Heresy;;;;;;;;;x;;
plot_fabricate_treason_desc;[From.GetTitledFirstName] wants to convince the realm that [This.GetTitledFirstName] is a traitor.;[From.GetTitledFirstName] veult convaincre le royaume que [This.GetTitledFirstName] est un traitre.;[From.GetTitledFirstName] wants to convince the realm that [This.GetTitledFirstName] is a traitor.;;[From.GetTitledFirstName] wants to convince the realm that [This.GetTitledFirstName] is a traitor.;;;;;;;;;x;;
plot_fabricate_treason_liege_desc;[From.GetTitledFirstName] wants to convince the realm that [This.GetTitledFirstName] is a traitor.;[From.GetTitledFirstName] veult convaincre le royaume que [This.GetTitledFirstName] est un traitre.;[From.GetTitledFirstName] wants to convince the realm that [This.GetTitledFirstName] is a traitor.;;[From.GetTitledFirstName] wants to convince the realm that [This.GetTitledFirstName] is a traitor.;;;;;;;;;x;;
plot_fabricate_treason_liege_title;Fabricate Evidence of [This.GetTitledFirstName]'s Treason;Fabriquer des preuves de la trahison de [This.GetTitledFirstName];Fabricate Evidence of [This.GetTitledFirstName]'s Treason;;Fabricate Evidence of [This.GetTitledFirstName]'s Treason;;;;;;;;;x;;
plot_fabricate_treason_title;Fabricate Evidence of [This.GetTitledFirstName]'s Treason;Fabriquer des preuves de la trahison de [This.GetTitledFirstName];Fabricate Evidence of [This.GetTitledFirstName]'s Treason;;Fabricate Evidence of [This.GetTitledFirstName]'s Treason;;;;;;;;;x;;
plot_instigate_revolt_desc;[From.GetTitledFirstName] wants to see [This.GetTitledFirstName] at war with [This.Liege.GetTitledFirstName].;[From.GetTitledFirstName] veult voir [This.GetTitledFirstName] en guerre avec [This.Liege.GetTitledFirstName].;[From.GetTitledFirstName] wants to see [This.GetTitledFirstName] at war with [This.Liege.GetTitledFirstName].;;[From.GetTitledFirstName] wants to see [This.GetTitledFirstName] at war with [This.Liege.GetTitledFirstName].;;;;;;;;;x;;
plot_instigate_revolt_title;Incite [This.GetTitledFirstName] to Revolt;Inciter [This.GetTitledFirstName] à se révolter;[This.GetTitledFirstName] zur Revolte anstacheln;;Incite [This.GetTitledFirstName] to Revolt;;;;;;;;;x;;
plot_kidnapping_desc;[From.GetTitledFirstName] wants to shackle [This.GetBestName] in [From.GetHerHis] dungeon.;[From.GetTitledFirstName] veult mettre [This.GetBestName] aulx fers dans son donjon.;[From.GetTitledFirstName] wants to shackle [This.GetBestName] in [From.GetHerHis] dungeon.;;[From.GetTitledFirstName] wants to shackle [This.GetBestName] in [From.GetHerHis] dungeon.;;;;;;;;;x;;
plot_kidnapping_title;Kidnap [This.GetBestName];Kidnapper [This.GetBestName];Kidnap [This.GetBestName];;Kidnap [This.GetBestName];;;;;;;;;x;;
plot_kidnap_character_desc;[From.GetTitledFirstName] wants to see [This.GetTitledFirstName] brought in chains before [From.GetHerHim].;[From.GetTitledFirstName] veult voir [This.GetTitledFirstName] enchaisné devant [From.GetHerHim].;[From.GetTitledFirstName] wants to see [This.GetTitledFirstName] brought in chains before [From.GetHerHim].;;[From.GetTitledFirstName] wants to see [This.GetTitledFirstName] brought in chains before [From.GetHerHim].;;;;;;;;;x;;
plot_kidnap_character_title;Kidnap [This.GetTitledFirstName];Kidnapper [This.GetTitledFirstName];[This.GetTitledFirstName] entführen;;Kidnap [This.GetTitledFirstName];;;;;;;;;x;;
plot_kidnap_liege_desc;[From.GetTitledFirstName] has decided that kidnapping is the only way to make [This.GetTitledFirstName] give up some of [This.GetHerHis] land.;[From.GetTitledFirstName] a décidé que l'enlèvement constitue le seul moyen pour que [This.GetTitledFirstName] abandonne ses terres.;[From.GetTitledFirstName] hat sich entschieden, dass Entführung der einzige Weg ist, [This.GetTitledFirstName] zu überzeugen, ein bisschen Land herzugeben.;;[From.GetTitledFirstName] has decided that kidnapping is the only way to make [This.GetTitledFirstName] give up some of [This.GetHerHis] land.;;;;;;;x;;;;
plot_kidnap_liege_title;Abduct [This.GetTitledFirstName];Kidnapper [This.GetTitledFirstName];Abduct [This.GetTitledFirstName];;Abduct [This.GetTitledFirstName];;;;;;;x;;;;
plot_seduce_decision_100;[Root.GetPlot];[Root.GetPlot];[Root.GetPlot];;[Root.GetPlot];;;;;;;;;x;;
plot_seduce_decision_100_desc;Attempt to seduce target.;Essayer de courtiser la cible.;Attempt to seduce target.;;Attempt to seduce target.;;;;;;;;;x;;
plot_seduce_desc;[From.GetTitledFirstName] wants to bed [This.GetTitledFirstName].;[From.GetTitledFirstName] veult coucher avec [This.GetTitledFirstName].;[From.GetTitledFirstName] wants to bed [This.GetTitledFirstName].;;[From.GetTitledFirstName] wants to bed [This.GetTitledFirstName].;;;;;;;;;x;;
plot_seduce_title;Seduce [This.GetBestName];Courtiser  [This.GetBestName];Seduce [This.GetBestName];;Seduce [This.GetBestName];;;;;;;;;x;;
pogrom;Pogrom;Pogrom;Pogrom;;Pogrom;;;;;;;;;x;;
pogrom_desc;Expel the Jews living in our lands and seize their wealth for the crown.;Expulser les juifs vivant dans notre royaume et saisir leurs biens au profit de la couronne;Vertreibt die Juden aus unseren Besitztümern und konfisziert ihren Besitz für die Krone.;;Expel the Jews living in our lands and seize their wealth for the crown.;;;;;;;;;x;;
pompous;Insufferably Pompous;Insupportablement pompeulx;Unerträglich Aufgeblasen;;Insufferably Pompous;;;;;;;x;;;;
prepare_divination;You begin preparations for the divination.;Vous commencez les préparatifs pour le blót;Ihr beginnt Vorbereitungen für das Opfer.;;Empiezas la preparación de la mancha.;;;;;;;;;x;;
promised_riches;Promised Wealth;Richesse promise;Promised Wealth;;Promised Wealth;;;;;;;;;x;;
promised_riches_desc;The wealth promised by the gods has reinvigorated trade in this character's lands.;La richesse promise par les dieux a revigoré le commerce dans les terres de ce personnage.;The wealth promised by the gods has reinvigorated trade in this character's lands.;;The wealth promised by the gods has reinvigorated trade in this character's lands.;;;;;;;;;x;;
promised_victory;Promised Victory;Victoire Promise;Promised Victory;;Promised Victory;;;;;;;;;x;;
promised_victory_desc;This character has been promised a great victory by the gods, thus bolstering the morale of his men.;Les dieux ont promis une grande victoire à ce personnage, renforçant ainsi le moral de ses hommes.;This character has been promised a great victory by the gods, thus bolstering the morale of his men.;;This character has been promised a great victory by the gods, thus bolstering the morale of his men.;;;;;;;;;x;;
province_poverty_1;Poor;Pauvreté;Arm;;Poor;;;;;;;x;;;;
province_poverty_1_desc;The province is experiencing decreased agricultural production and the abandonment of land. People are generally pessimistic about their future and the average wage is falling.;La province connoist une diminution de la production agricole et l'abandon des terres. Les manants sont généralement pessimistes sur leur avenir et le salaire moyen est en baisse.;Der Provinz erfährt verringerte Agrarproduktion und die Landflucht. Die Menschen sind in der Regel pessimistisch über ihre Zukunft und der Durchschnittslohn sinkt.;;The province is experiencing decreased agricultural production and the abandonment of land. People are generally pessimistic about their future and the average wage is falling.;;;;;;;x;;;;
province_poverty_2;Struggling;Déclin;Elend;;Struggling;;;;;;;x;;;;
province_poverty_2_desc;The province is experiencing decreased agricultural production, the abandonment of land, and the degeneration of cities. People are very pessimistic about their future and the average wage is falling rapidly.;La province connoist une diminution de la production agricole, provoquée par l'abandon des terres et la dégénérescence des bourgs. Les manants sont moult pessimistes quant à leur avenir et le salaire moyen est en baisse rapide.;Der Provinz erfährt verringerte Agrarproduktion, die Landflucht, und die Degeneration der Städte. Die Leute sind sehr pessimistisch über ihre Zukunft und der Durchschnittslohn fält rasch;;The province is experiencing decreased agricultural production, the abandonment of land, and the degeneration of cities. People are very pessimistic about their future and the average wage is falling rapidly.;;;;;;;x;;;;
province_prosperity_1;Prosperous;Prospérité;Entwickelt;;Prosperous;;;;;;;x;;;;
province_prosperity_1_desc;The province is experiencing increased agricultural production and the clearing of land. People are generally optimistic about their future and the average wage is rising.;La province connoist une production agricole accrue et un défrichage de ses terres. Les manants sont généralement optimistes quant à leur avenir et le salaire moyen est en hausse.;Der Provinz erfährt erhöhte Agrarproduktion und die Rodung des Landes. Die Menschen sind insgesamt optimistisch über ihre Zukunft und der Durchschnittslohn steigt.;;The province is experiencing increased agricultural production and the clearing of land. People are generally optimistic about their future and the average wage is rising.;;;;;;;x;;;;
province_prosperity_2;Rich;Richesse;Reich;;Rich;;;;;;;x;;;;
province_prosperity_2_desc;The province is experiencing increased agricultural production, the clearing of land, and major investments in production of goods. People are very optimistic about their future and the average wage is rising rapidly.;La province connoist une production agricole accrue, le défrichage de ses terres, et d'importants investissements dans la production de biens. Les manants sont moult optimistes quant à leur avenir et le salaire moyen augmente prestement.;Der Provinz erfährt erhöhte Agrarproduktion, die Rodung von Land und große Investitionen in die Produktion von Gütern. Die Leute sind sehr optimistisch um ihre Zukunft und der Durchschnittslohn steigt rasant.;;The province is experiencing increased agricultural production, the clearing of land, and major investments in production of goods. People are very optimistic about their future and the average wage is rising rapidly.;;;;;;;x;;;;
rebel;Rebel;Rebelle;Rebell;;Rebel;;;;;;;x;;;;
rebel_desc;This character supports the rebel side in the civil war.;Ce personnage aide les rebelles dans la guerre civile;Diese Person steht zu den Rebellen in diesem Bürgerkrieg.;;This character supports the rebel side in the civil war.;;;;;;;x;;;;
recent_civil_war;Recent Civil War;Guerre Civilie Récente;Kürzliches Bürgerkrieg;;Recent Civil War;;;;;;;;;x;;
recent_civil_war_desc;This character has recently been in a civil war, and their vassals are unlikely to start another for some time.;Ce personnage a participé récemment à une guerre civile, et ses vassaulx ont peu de chances d'en lancer une aultre pendant un certain temps.;Dieser Charakter war schon kürzlich in einem Bürgerkrieg und seine Vasallen sind unwahrscheinlich eine Neue zu starten für einige Zeit nicht wieder aufbegehren.;;This character has recently been in a civil war, and their vassals are unlikely to start another for some time.;;;;;;;;;x;;
refused_allegiance;Refused to Support Succession;A Refusé de Soutenir la Succession;Refused to Support Succession;;Refused to Support Succession;;;;;x;;;;;;
RELEASE_FROM_PRISON_INTERACTION_1;This will increase their opinion of you by §G50§!.;Cela va améliorer leur opinion de vous de §G50§!.;Dadurch erhöht sich [Recipient.GetPossPronoun]e Meinung über Euch um §G50§!.;;This will increase their opinion of you by §G50§!.;;;;;;;;;x;;
repay_loan_100;Repay Loan;Remboursement du prest;Darlehen zurückzahlen;;Repay Loan;;;;;;;;;x;;
repay_loan_1000;Repay Loan;Remboursement du prest;Darlehen zurückzahlen;;Repay Loan;;;;;;;;;x;;
repay_loan_1000_desc;Repay the full amount of the loan you have taken.;Rembourser le montant intégral de l'emprunt.;Rückzahlung des gesamten Darlehens das Sie eingenommen haben.;;Repay the full amount of the loan you have taken.;;;;;;;;;x;;
repay_loan_100_desc;Repay the full amount of the loan you have taken.;Rembourser le montant intégral de l'emprunt.;Rückzahlung des gesamten Darlehens das Sie eingenommen haben.;;Repay the full amount of the loan you have taken.;;;;;;;;;x;;
repay_loan_200;Repay Loan;Remboursement du prest;Darlehen zurückzahlen;;Repay Loan;;;;;;;;;x;;
repay_loan_200_desc;Repay the full amount of the loan you have taken.;Rembourser le montant intégral de l'emprunt.;Rückzahlung des gesamten Darlehens das Sie eingenommen haben.;;Repay the full amount of the loan you have taken.;;;;;;;;;x;;
repay_loan_400;Repay Loan;Remboursement du prest;Darlehen zurückzahlen;;Repay Loan;;;;;;;;;x;;
repay_loan_400_desc;Repay the full amount of the loan you have taken.;Rembourser le montant intégral de l'emprunt.;Rückzahlung des gesamten Darlehens das Sie eingenommen haben.;;Repay the full amount of the loan you have taken.;;;;;;;;;x;;
repay_loan_50;Repay Loan;Remboursement du prest;Darlehen zurückzahlen;;Repay Loan;;;;;;;;;x;;
repay_loan_50_desc;Repay the full amount of the loan you have taken.;Rembourser le montant intégral de l'emprunt.;Rückzahlung des gesamten Darlehens das Sie eingenommen haben.;;Repay the full amount of the loan you have taken.;;;;;;;;;x;;
repay_loan_600;Repay Loan;Remboursement du prest;Darlehen zurückzahlen;;Repay Loan;;;;;;;;;x;;
repay_loan_600_desc;Repay the full amount of the loan you have taken.;Rembourser le montant intégral de l'emprunt.;Rückzahlung des gesamten Darlehens das Sie eingenommen haben.;;Repay the full amount of the loan you have taken.;;;;;;;;;x;;
repay_loan_800;Repay Loan;Remboursement du prest;Darlehen zurückzahlen;;Repay Loan;;;;;;;;;x;;
repay_loan_800_desc;Repay the full amount of the loan you have taken.;Rembourser le montant intégral de l'emprunt.;Rückzahlung des gesamten Darlehens das Sie eingenommen haben.;;Repay the full amount of the loan you have taken.;;;;;;;;;x;;
rep_cb_cd;New Management;Nouveaulx Dirigeants;New Management;;New Management;;;;;;;;;;;
rep_cb_cd_desc;This character has recently taken over a new city and must wait 5 years before doing another similar action.;Ce personnage a récemment pris un nouveau bourg et doit attendre 5 ans avant de faire une aultre action similaire.;This character has recently taken over a new city and must wait 5 years before doing another similar action.;;This character has recently taken over a new city and must wait 5 years before doing another similar action.;;;;;;;;;;;
rep_tp_cd;New Traders;Nouveaulx Commerçants;New Traders;;New Traders;;;;;;;;;;;
rep_tp_cd_desc;This character has recently forcibly taken over a tradepost. They cannot seize another tradepost for another 5 years.;Ce personnage a récemment pris de force un poste de commerce. Il ne peult s'emparer d'un aultre poste de commerce avant 5 ans.;This character has recently forcibly taken over a tradepost. They cannot seize another tradepost for another 5 years.;;This character has recently forcibly taken over a tradepost. They cannot seize another tradepost for another 5 years.;;;;;;;;;;;
request_holy_war_sanction;Request Sanction for Holy War;Demander une autorisation pour mener une Guerre Sainte;Sanktion für den Heiligen Krieg erbeten;;Request Sanction for Holy War;;;;;;;;;x;;
request_holy_war_sanction_desc;Request sanction to wage a Holy War from our head of religion. If granted, this will allow us to wage a Holy War without losing piety. A high piety and good relations will increase the chance of sanction being granted.;Demander une autorisation à notre chef religieux pour mener une Guerre Sainte. Si elle est accordée, cela nous permettra de déclencher une Guerre Sainte sans perdre de la piété. Une haute piété et de bonnes relations augmenteront nos chances de voir l'autorisation accordée.;Sanktion erbeten, um einen Heiligen Krieg zu führen. Wenn dies gewährt wird wird das uns erlauben, einen Heiligen Krieg zu führen, ohne Gläubigkeit zu verlieren. Eine hohe Gläubigkeit und gute Beziehungen werden die Chance der Sanktion vergrößern, die uns gewährt wurde.;;Request sanction to wage a Holy War from our head of religion. If granted, this will allow us to wage a Holy War without losing piety. A high piety and good relations will increase the chance of sanction being granted.;;;;;;;;;x;;
request_important_prisoners;Demand Important Prisoners from Vassals;Demander aulx Vassaulx le transfert des Prisonniers Importants;Demand Important Prisoners from Vassals;;Demand Important Prisoners from Vassals;;;;;;;;;;;
request_important_prisoners_desc;Any prisoners ranked above Baron are transferred to your dungeons.;Tous les prisonniers d'un rang supérieur à celui de Baron sont transférés dans vos geosles.;Any prisoners ranked above Baron are transferred to your dungeons.;;Any prisoners ranked above Baron are transferred to your dungeons.;;;;;;;;;;;
restore_byzantium_desc;This Casus Belli can used to seize Constantinople and restore the Byzantine Empire.;Ce Casus Belli peult estre utilisé pour reprendre Constantinople et restaurer l'Empire Byzantin;This Casus Belli can used to seize Constantinople and restore the Byzantine Empire.;;This Casus Belli can used to seize Constantinople and restore the Byzantine Empire.;;;;;;;;;x;;
restore_papacy_desc;§Y$CLAIMANT$§! can use this Casus Belli to restore the Papacy to its rightful place in Rome.;§Y$CLAIMANT$§! peult utiliser ce Casus Belli pour restaurer le Pape à sa place légitime, Rome.;§Y$CLAIMANT$§! kann diesen Casus Belli nutzen, um das Papsttum in Rom wieder herzustellen.;;§Y$CLAIMANT$§! can use this Casus Belli to restore the Papacy to its rightful place in Rome.;;;;;;;;;x;;
retired_vestalis;Retired Vestalis;Vestalis Retraitée;Retired Vestalis;;Retired Vestalis;;;;;;;;;;;
retired_vestalis_desc;This character has completed her 30 years of service in the College of the Vestales.;Ce personnage a accompli ses 30 ans de service au Collège des Vestales.;This character has completed her 30 years of service in the College of the Vestales.;;This character has completed her 30 years of service in the College of the Vestales.;;;;;;;;;;;
revoke_court_jester;Revoke Honorary Title;Annuler le Titre Honorifique.;Ehrentitel aberkennen;;Revoke Honorary Title;;;;;;;;;x;;
revoke_court_jester_desc;Revoke this character's honorary title.;Annuler le titre honorifique de cette personne.;Ehrentitel aberkannt;;Revoke this character's honorary title.;;;;;;;;;x;;
revoke_minor_title;Revoke Honorary Title;Annuler le Titre Honorifique.;Ehrentitel aberkennen;;Revoke Honorary Title;;;;;;;;;x;;
revoke_minor_title_desc;Revoke this character's honorary title and the prestige and income that goes along with it. This will anger them.;Annuler le tire honorifique de cette personne, avec le prestige et et les revenus qui vont de pair. Cela risque de le courroucer.;Widerrufen Sie den Ehrentitel dieses Charakters und das Prestige und Einkommen, das zusammen damit geht. Das wird sie ärgern.;;Revoke this character's honorary title and the prestige and income that goes along with it. This will anger them.;;;;;;;;;x;;
revolting_against;Civil War;Guerre civile;Bürgerkrieg;;Civil War;;;;;;x;;;;;
sadaqah_saddka;Sadaqah;Sadaqa;Sadaqah;;Sadaqah;;;;;;;;;x;;
sanctioned_holy_war;Sanctioned Holy War;A autorisé une Guerre Sainte;Sanktionierter Heiliger Krieg;;Sanctioned Holy War;;;;;;;;x;;;
scarred_female;Scarred;Balafré;Scarred;;Scarred;;;;;;;;;x;;
scarred_female_desc;This character's warlike ways have left a mark on her..;Les velléités guerrières de ce personnage ont laissé une marque sur elle..;This character's warlike ways have left a mark on her..;;This character's warlike ways have left a mark on her..;;;;;;;;;x;;
seize_trade_post_desc;As a Patrician, §Y$CLAIMANT$§! can declare war on §Y$TARGET$§! over the §Y$TITLE$§!. This Casus Belli is not valid against weaker Patricians within the same Republic.;En tant que patricien, §Y$CLAIMANT$§! peult déclarer la guerre à §Y$TARGET$§! pour le §Y$TITLE$§!. Ce casus belli n'est point utilisable contre les patriciens de rang inférieur de la mesme république.;Als ein Patrizier, §Y$CLAIMANT$§! kann §Y$TARGET$§! für §Y$TITLE$§! den Krieg erklären. Dieser casus belli ist nicht gültig gegen wesentlich schwächere Patrizier innerhalb der gleichen Republik.;;Como patricio, §Y$CLAIMANT$§! puede declarar la guerra a §Y$TARGET$§! por §Y$TITLE$§!;;;;;;;;;x;;
shield_maiden;Shield Maiden;Vierge du Bouclier;Shield Maiden;;Shield Maiden;;;;;;;;;x;;
shield_maiden_desc;This woman is a noted warrior, like the shield maidens of the epics!;Cette femme est une illustre guerrière , comme les vierges du bouclier de nos légendes !;This woman is a noted warrior, like the shield maidens of the epics!;;This woman is a noted warrior, like the shield maidens of the epics!;;;;;;;;;x;;
show_appreciation;Appreciative Wife;Femme Reconnoissante;Appreciative Wife;;Appreciative Wife;;;;;;;;;x;;
sleep_on_the_couch;Scorned Wife;Femme Méprisée;Scorned Wife;;Scorned Wife;;;;;;;;;x;;
small_demesne;Efficient Demesne;Domaine efficace;Effiziente Domäne;;Efficient Demesne;;;;;;;x;;;;
small_demesne_desc;Our small demesne allows for more efficient tax collection.;Nos petits domaines sont plus efficaces pour la collecte des taxes.;Unsere kleine Domäne ermöglicht eine effizientere Steuererhebung.;;Our small demesne allows for more efficient tax collection.;;;;;;;x;;;;
smugglers_ring;Smugglers' Ring;Cercles de contrebandiers;Schmugglerring;;Grupo de contrabandistas;;;;;;;;;x;;
smugglers_ring_desc;An organized ring of smugglers infests this province.;À cause des piètres compétences diplomatiques du comte, les contrebandiers infestent la contrée.;Aufgrund der geringen Diplomatiefähigkeit des Grafen suchen Schmuggler die Region heim.;;Debido a la baja Diplomacia del conde, los contrabandistas infestan el área.;;;;;;;;;x;;
SPAHBED;Varthagh-Nighan Khvadhay;Varthagh-Nighan Khvadhay;Varthagh-Nighan Khvadhay;;Varthagh-Nighan Khvadhay;;;;;;;;;x;;
stable_ma;Stable Religion;Stable Religion;Stable Religion;;Stable Religion;;;;;;;;;;;
stable_ma_desc;This religion has a history of being fairly stable, despite adversion.;This religion has a history of being fairly stable, despite adversion.;This religion has a history of being fairly stable, despite adversion.;;This religion has a history of being fairly stable, despite adversion.;;;;;;;;;;;
stalwart_defender;Stalwart Defender;Défenseur Loyal;Stalwart Defender;;Stalwart Defender;;;;;;;;;;;
