#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x,,,,
AI_EVENT;AI_EVENT;AI_EVENT;AI_EVENT;;AI_EVENT;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC50000;My friends have come up with a daring plan to break me out of prison. Do I dare to make the attempt?;Mes amis sont venus avec un plan audacieulx pour me sortir de geosle. Oserois-je faire une tentative?;Meine Freunde haben einen mutigen Plan ersonnen, mich aus dem Gefängnis zu befreien. Wage ich, den Versuch ?;;My friends have come up with a daring plan to break me out of prison. Do I dare to make the attempt?;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA50000;It's too risky;C'est trop risqué.;Es ist zu Riskant;;It's too risky;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB50000;Freedom is worth any risk;La Liberté vault n'importe quel risque;Freiheit ist jedes Risiko wert!;;Freedom is worth any risk;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD50002;Off with [From.GetPossPronoun] head!;Qu'on lui coupe sa teste!;Ab mit [From.GetPossPronoun]em Kopf !;;Off with [From.GetPossPronoun] head!;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC50900;I deserve my freedom. I should offer to pay a ransom for my release.;J'ai le droit à la liberté. Je devrois payer une rançon pour me faire relacher.;I deserve my freedom. I should offer to pay a ransom for my release.;;I deserve my freedom. I should offer to pay a ransom for my release.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA50900;Make my request;Soumettre ma requeste;Make my request;;Make my request;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC50901;My prisoner, [From.GetBestName], is offering to pay a ransom for [From.GetHerHis] freedom.;Mon prisonnier, [From.GetBestName], m'offre de payer une rançon pour obtenir la liberté.;My prisoner, [From.GetBestName], is offering to pay a ransom for [From.GetHerHis] freedom.;;My prisoner, [From.GetBestName], is offering to pay a ransom for [From.GetHerHis] freedom.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA50901;Accept the ransom;Accepter la rançon;Accept the ransom;;Accept the ransom;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB50901;Let [From.GetHerHim] rot;Qu'on [From.GetHerHim] laisse pourrir;Let [From.GetHerHim] rot;;Let [From.GetHerHim] rot;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC55001;I have become strongly attached to the culture of [Root.Capital.GetName], dressing and speaking almost like a local.;Je suis devenu extresmement attaché à la culture de [Root.Capital.GetName], je m'habille et parle presque comme un local.;Ich habe mich stark der [Root.Capital.GetName]en Kultur angepasst. Fast schon wie ein Einheimischer.;;I have become strongly attached to the culture of [Root.Capital.GetName], dressing and speaking almost like a local.;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA55001;I feel like a [Root.Capital.Culture.GetName];Je me sens comme un [Root.Capital.Culture.GetName];Ich fühle mich wie ein [Root.Capital.Culture.GetName]er Mensch.;;I feel like a [Root.Capital.Culture.GetName];;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB55001;It is a passing fancy;C'est une lubie;Es ist eine vorübergehende Fantasie;;It is a passing fancy;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC55002;For as long as we have ruled here, we have entrusted the raising of our children to Saxon nursemaids. Our first words would not be French but Saxon. As we grew up we learned to speak a tongue that was neither one nor the other. Now is this time to make this tongue our own so we may all communicate.;Depuis que nous régnons ici, nous les Normands, nous confions l’éducation de nos enfants à des gouvernantes saxonnes. Nos premiers mots ne sont pas du français normand mais du saxon. Et en grandissant, nous apprenons à parler une langue qui n’est ni l’une ni l’autre. Il est temps de nous approprier cette langue afin que nous puissions tous communiquer.;Während meiner gesamten Herrschaft hier haben wir Normannen das Aufziehen unserer Kinder sächsischen Kindermädchen anvertraut. Unsere ersten Worte waren kein normannisches Französisch, sondern Sächsisch. Beim Heranwachsen lernten wir eine Sprache, die dazwischen lag. Jetzt ist es an der Zeit, uns diese Sprache zu eigen zu machen, damit wir alle kommunizieren können.;;Mientras hemos gobernado aquí, los normandos hemos confiado la educación de nuestros hijos a niñeras sajonas. Nuestras primeras palabras no fueron normandas, sino sajonas. A medida que crecíamos aprendimos a hablar una lengua que no era ni una ni otra. Ahora es el momento de hacer nuestra esta lengua para que todos nos comuniquemos.;;;;;;;;;x
EVTDESC55003;Around our lands more people are using this English language and I find this is a perfect means for a [Root.Culture.GetName] overlord to get his Saxon serfs to work properly. We continue to use our own influence to promote this means of communication in the interests of more efficient realm. ;Sur nos terres, un nombre croissant de gens parlent anglais, ce qui me semble être un moyen idéal pour un Seigneur [Root.Culture.GetName] de faire travailler convenablement ses serfs saxons. Nous continuons à user de notre influence pour promouvoir ce moyen de communication qui contribue à servir les intérêts du Royaume et à asseoir sa puissance. ;Um unser Territorium herum sprechen immer mehr Leute diese englische Sprache. Für einen [Root.Culture.GetName] Oberherrn ist sie meiner Meinung nach ein perfektes Mittel, sächsische Leibeigene zu ordentlicher Arbeit anzuhalten. Zum Zwecke eines effizienteren Reichs werden wir unseren Einfluss weiter zur Förderung dieser Kommunikationsweise einsetzen.;;Cada vez hay más gente en nuestras tierras que usan el inglés, algo que considero perfecto para que un señor [Root.Culture.GetName] haga trabajar adecuadamente a sus siervos. Seguimos fomentando este vehículo de comunicación para que el reino sea más eficiente. ;;;;;;;;;x
EVTDESC55100_muslim;Your Tribal vassal, [From.GetTitledName], has adopted the Iqta system.;Your Tribal vassal, [From.GetTitledName], has adopted the Iqta system.;Your Tribal vassal, [From.GetTitledName], has adopted the Iqta system.;;Your Tribal vassal, [From.GetTitledName], has adopted the Iqta system.;;;;;;;;;x
EVTDESC55100_merchant;Your Tribal vassal, [From.GetTitledName], has founded a Merchant Republic.;Your Tribal vassal, [From.GetTitledName], has founded a Merchant Republic.;Your Tribal vassal, [From.GetTitledName], has founded a Merchant Republic.;;Your Tribal vassal, [From.GetTitledName], has founded a Merchant Republic.;;;;;;;;;x
EVTDESC55100_city;Your Tribal vassal, [From.GetTitledName], has founded a Republic.;Your Tribal vassal, [From.GetTitledName], has founded a Republic.;Your Tribal vassal, [From.GetTitledName], has founded a Republic.;;Your Tribal vassal, [From.GetTitledName], has founded a Republic.;;;;;;;;;x
EVTDESC55100_theocracy;Your Tribal vassal, [From.GetTitledName], has founded a Theocracy.;Your Tribal vassal, [From.GetTitledName], has founded a Theocracy.;Your Tribal vassal, [From.GetTitledName], has founded a Theocracy.;;Your Tribal vassal, [From.GetTitledName], has founded a Theocracy.;;;;;;;;;x
EVTDESC60001;My liege, the great Khagan has dispatched a numberless horde of barbarian horsemen against the lands of Central Asia and the Far East. Appearing in Balkh, the heathen armies seem intent on conquering the Muslim world, but could potentially range much further before their strength is spent!;My liege, the great Khagan has dispatched a numberless horde of barbarian horsemen against the lands of Central Asia and the Far East. Appearing in Balkh, the heathen armies seem intent on conquering the Muslim world, but could potentially range much further before their strength is spent!;My liege, the great Khagan has dispatched a numberless horde of barbarian horsemen against the lands of Central Asia and the Far East. Appearing in Balkh, the heathen armies seem intent on conquering the Muslim world, but could potentially range much further before their strength is spent!;;My liege, the great Khagan has dispatched a numberless horde of barbarian horsemen against the lands of Central Asia and the Far East. Appearing in Balkh, the heathen armies seem intent on conquering the Muslim world, but could potentially range much further before their strength is spent!;;;;;;;;;x
EVTOPTB60001;[Root.Religion.GetHighGodName] have mercy on us!;[Root.Religion.GetHighGodName], aie pitié de nous !;[Root.Religion.GetHighGodName] sei uns gnädig!;;¡[Root.Religion.GetHighGodName] se apiade de nosotros!;;;;;;;;;x
EVTNAME60002;The Death of [Root.GetTitledFirstNameNoRegnal];The Death of [Root.GetTitledFirstNameNoRegnal];The Death of [Root.GetTitledFirstNameNoRegnal];;The Death of [Root.GetTitledFirstNameNoRegnal];;;;;;;;;x
EVTDESC60002A;The great [Root.GetTitledName], leader of the Mongol Empire, has died. According to his last wishes, he has split the mongol horde into three parts: one in the north to be led by [first_mongol_son.GetTitledName], one in the south to be led by [second_mongol_son.GetTitledName], and the remaining lands in Transoxania to be led by [third_mongol_son.GetTitledName]. All of the western world waits with bated breath to see if these brothers will begin a renewed siege upon their lands, or whether they will fall into infighting and civil war.;The great [Root.GetTitledName], leader of the Mongol Empire, has died. According to his last wishes, he has split the mongol horde into three parts: one in the north to be led by [first_mongol_son.GetTitledName], one in the south to be led by [second_mongol_son.GetTitledName], and the remaining lands in Transoxania to be led by [third_mongol_son.GetTitledName]. All of the western world waits with bated breath to see if these brothers will begin a renewed siege upon their lands, or whether they will fall into infighting and civil war.;The great [Root.GetTitledName], leader of the Mongol Empire, has died. According to his last wishes, he has split the mongol horde into three parts: one in the north to be led by [first_mongol_son.GetTitledName], one in the south to be led by [second_mongol_son.GetTitledName], and the remaining lands in Transoxania to be led by [third_mongol_son.GetTitledName]. All of the western world waits with bated breath to see if these brothers will begin a renewed siege upon their lands, or whether they will fall into infighting and civil war.;;The great [Root.GetTitledName], leader of the Mongol Empire, has died. According to his last wishes, he has split the mongol horde into three parts: one in the north to be led by [first_mongol_son.GetTitledName], one in the south to be led by [second_mongol_son.GetTitledName], and the remaining lands in Transoxania to be led by [third_mongol_son.GetTitledName]. All of the western world waits with bated breath to see if these brothers will begin a renewed siege upon their lands, or whether they will fall into infighting and civil war.;;;;;;;;;x
EVTDESC60002B;The great [Root.GetTitledName], leader of the Mongol Empire, has died. According to his last wishes, he has split the mongol horde into two parts: one in the north to be led by [first_mongol_son.GetTitledName], and one in the south to be led by [second_mongol_son.GetTitledName]. All of the western world waits with bated breath to see if these brothers will begin a renewed siege upon their lands, or whether they will fall into infighting and civil war.;The great [Root.GetTitledName], leader of the Mongol Empire, has died. According to his last wishes, he has split the mongol horde into two parts: one in the north to be led by [first_mongol_son.GetTitledName], and one in the south to be led by [second_mongol_son.GetTitledName]. All of the western world waits with bated breath to see if these brothers will begin a renewed siege upon their lands, or whether they will fall into infighting and civil war.;The great [Root.GetTitledName], leader of the Mongol Empire, has died. According to his last wishes, he has split the mongol horde into two parts: one in the north to be led by [first_mongol_son.GetTitledName], and one in the south to be led by [second_mongol_son.GetTitledName]. All of the western world waits with bated breath to see if these brothers will begin a renewed siege upon their lands, or whether they will fall into infighting and civil war.;;The great [Root.GetTitledName], leader of the Mongol Empire, has died. According to his last wishes, he has split the mongol horde into two parts: one in the north to be led by [first_mongol_son.GetTitledName], and one in the south to be led by [second_mongol_son.GetTitledName]. All of the western world waits with bated breath to see if these brothers will begin a renewed siege upon their lands, or whether they will fall into infighting and civil war.;;;;;;;;;x
EVTOPTA60002;This is how it shall be;This is how it shall be;This is how it shall be;;This is how it shall be;;;;;;;;;x
EVTOPTB60002;A great leader has passed...;A great leader has passed...;A great leader has passed...;;A great leader has passed...;;;;;;;;;x
EVTOPTC60002;Hopefully this means a reprieve is at hand;Hopefully this means a reprieve is at hand;Hopefully this means a reprieve is at hand;;Hopefully this means a reprieve is at hand;;;;;;;;;x
EVTDESC60003A;With the passing of the Khagan, you are now given the option of serving one of the new leaders: [first_mongol_son.GetTitledFirstName] of the Golden Horde, [second_mongol_son.GetTitledFirstName] of the Ilkhanate, or [third_mongol_son.GetTitledFirstName] of the [third_mongol_son.PrimaryTitle.GetName] Horde.;With the passing of the Khagan, you are now given the option of serving one of the new leaders: [first_mongol_son.GetTitledFirstName] of the Golden Horde, [second_mongol_son.GetTitledFirstName] of the Ilkhanate, or [third_mongol_son.GetTitledFirstName] of the [third_mongol_son.PrimaryTitle.GetName] Horde.;With the passing of the Khagan, you are now given the option of serving one of the new leaders: [first_mongol_son.GetTitledFirstName] of the Golden Horde, [second_mongol_son.GetTitledFirstName] of the Ilkhanate, or [third_mongol_son.GetTitledFirstName] of the [third_mongol_son.PrimaryTitle.GetName] Horde.;;With the passing of the Khagan, you are now given the option of serving one of the new leaders: [first_mongol_son.GetTitledFirstName] of the Golden Horde, [second_mongol_son.GetTitledFirstName] of the Ilkhanate, or [third_mongol_son.GetTitledFirstName] of the [third_mongol_son.PrimaryTitle.GetName] Horde.;;;;;;;;;x
EVTDESC60003B;With the passing of the Khagan, you are now given the option of serving one of the new leaders: [first_mongol_son.GetTitledFirstName] of the Golden Horde or [second_mongol_son.GetTitledFirstName] of the Ilkhanate.;With the passing of the Khagan, you are now given the option of serving one of the new leaders: [first_mongol_son.GetTitledFirstName] of the Golden Horde or [second_mongol_son.GetTitledFirstName] of the Ilkhanate.;With the passing of the Khagan, you are now given the option of serving one of the new leaders: [first_mongol_son.GetTitledFirstName] of the Golden Horde or [second_mongol_son.GetTitledFirstName] of the Ilkhanate.;;With the passing of the Khagan, you are now given the option of serving one of the new leaders: [first_mongol_son.GetTitledFirstName] of the Golden Horde or [second_mongol_son.GetTitledFirstName] of the Ilkhanate.;;;;;;;;;x
EVTOPTA60003;I shall serve [first_mongol_son.GetTitledFirstName];I shall serve [first_mongol_son.GetTitledFirstName];I shall serve [first_mongol_son.GetTitledFirstName];;I shall serve [first_mongol_son.GetTitledFirstName];;;;;;;;;x
EVTOPTB60003;I shall serve [second_mongol_son.GetTitledFirstName];I shall serve [second_mongol_son.GetTitledFirstName];I shall serve [second_mongol_son.GetTitledFirstName];;I shall serve [second_mongol_son.GetTitledFirstName];;;;;;;;;x
EVTOPTC60003;I shall serve [third_mongol_son.GetTitledFirstName];I shall serve [third_mongol_son.GetTitledFirstName];I shall serve [third_mongol_son.GetTitledFirstName];;I shall serve [third_mongol_son.GetTitledFirstName];;;;;;;;;x
EVTDESC60004;With the passing of your [GetFromFromRelation], you have been chosen to lead the [Root.PrimaryTitle.GetFullName] and have been granted the lands and vassals accordingly. As per your [GetFromFromRelation]'s wishes, this means giving up your claims on the other lands...but it also means a chance to establish a dynasty in your own name, one that will take the legacy of your [GetFromFromRelation] and build upon it!;With the passing of your [GetFromRelation], you have been chosen to lead the [Root.PrimaryTitle.GetFullName] and have been granted the lands and vassals accordingly. As per your [GetFromRelation]'s wishes, this means giving up your claims on the other lands...but it also means a chance to establish a dynasty in your own name, one that will take the legacy of your [GetFromRelation] and build upon it!;With the passing of your [GetFromRelation], you have been chosen to lead the [Root.PrimaryTitle.GetFullName] and have been granted the lands and vassals accordingly. As per your [GetFromRelation]'s wishes, this means giving up your claims on the other lands...but it also means a chance to establish a dynasty in your own name, one that will take the legacy of your [GetFromRelation] and build upon it!;;With the passing of your [GetFromRelation], you have been chosen to lead the [Root.PrimaryTitle.GetFullName] and have been granted the lands and vassals accordingly. As per your [GetFromRelation]'s wishes, this means giving up your claims on the other lands...but it also means a chance to establish a dynasty in your own name, one that will take the legacy of your [GetFromRelation] and build upon it!;;;;;;;;;x
